user_id,target
2a4dce2d,1
2a542b65,1
2a58b634,1
2a630c94,1
2a6e86d4,1
2a826447,0
2a8dd641,1
2a8f8979,1
2a978c80,1
2a98a196,0
2a98ed97,1
2a9f55cc,1
2aa2fbfa,1
2aaaac84,0
2ab3fc04,1
2ab49054,0
2abb89ec,1
2abf47f2,1
2ac79cf7,1
2ac88098,0
2acce025,0
2acd8ba4,0
2ad6bc04,1
2ad784bf,0
2ae7bc35,0
2af810d6,1
2affb73d,1
2b000bdc,0
2b04034e,1
2b0ce298,1
2b150d5a,0
2b1956a8,0
2b2011d0,1
2b2183d2,0
2b29183a,1
2b2bef59,1
2b324d78,1
2b357d85,0
2b39a477,0
2b3eceb1,1
2b41fada,1
2b53b591,0
2b568a6e,1
2b5dcbef,0
2b83ea71,0
2b86228c,0
2b888c00,0
2b8ab372,0
2b8dbfd7,1
2b99eaa6,1
2ba38999,0
2ba71387,0
2bad7e47,0
2bb08738,0
2bbe45b7,0
2bd44128,1
2bd92cca,0
2bd999f8,0
2bdd8f05,0
2be190ee,0
2be9bc19,0
2bee3e80,0
2bee58dc,0
2befc53b,1
2bfc5fa0,1
2bfd6f1a,0
2bfe7d11,1
2c11a472,0
2c1576ac,1
2c22d7c2,1
2c269dae,0
2c281845,0
2c2d7a23,1
2c2f5140,0
2c34a5c4,1
2c41675d,0
2c42150c,0
2c437fa3,0
2c5ba5fd,0
2c628eb8,1
2c6b4a8d,1
2c77f2ba,1
2c789e1f,0
2c808e81,0
2c95dbed,1
2c9968d6,0
2c9a26cc,0
2c9e536e,0
2ca4c6e8,0
2caea109,0
2cb0dbf4,0
2cb0ff8a,1
2cb52de2,1
2cb96061,1
2cc9c31e,1
2cca1405,1
2ccb6ea1,1
2cd1d90d,1
2cd39b6e,0
2cd65cec,1
2cd7a34d,1
2cd8ea86,1
2cdc3504,1
2ce0f2fc,0
2cea380b,0
2cf745f4,1
2cfa16c0,0
2d036427,0
2d11672d,1
2d14e939,0
2d1a3147,1
2d1ca6e0,1
2d2007ee,1
2d298f91,0
2d2e9c5f,1
2d322ac3,1
2d32da77,0
2d3e6b13,1
2d40ac4e,1
2d4163d6,1
2d50e401,1
2d516838,0
2d51d424,1
2d56dd76,0
2d641e39,1
2d699dd9,1
2d7026b3,1
2d729ee1,1
2d7568e6,1
2d759b89,1
2d76d0c1,1
2d770ad5,1
2d8bf0c4,1
2d9133fc,1
2d92d5dd,0
2d998e7e,0
2d9aab5f,1
2d9da27c,1
2d9fac54,0
2da4d8b6,0
2db0eed0,0
2db17650,1
2db227a1,1
2db340e7,0
2dbabf16,1
2dbf50b0,0
2dd091ed,1
2dd43ad5,1
2dd4bca0,1
2dd60fc5,1
2dd9ac17,1
2de445d7,1
2debdbcf,0
2df4675c,0
2df6d062,1
2df76646,0
2df9014a,1
2dfc9902,1
2dfd17f4,1
2e00f9d5,1
2e185bc9,1
2e308c4f,0
2e32fffe,1
2e3379aa,0
2e3614dc,1
2e37f7fc,0
2e3a2b02,1
2e3bfe63,1
2e40efed,1
2e4dc6ca,1
2e4fbfa6,1
2e5711b4,0
2e5a461d,1
2e630917,1
2e6314f2,0
2e67430f,1
2e6b4da7,0
2e730a9a,1
2e7b60a1,1
2e91d18a,0
2e93e207,0
2e96018e,1
2e9b7853,1
2eb27ae3,0
2eb59870,1
2ebb5a76,1
2ec6085f,1
2ecdf287,1
2edabe94,1
2edac615,1
2edd5566,1
2edec155,0
2ee08526,1
2ee2aa2a,1
2eea96a9,1
2eeab7d2,1
2eeb0644,1
2eeba9f6,1
2eed8db7,0
2eee947e,1
2eee9ff7,0
2efd11f0,1
2efeb2aa,1
2f014053,1
2f034ee3,0
2f061a1e,1
2f0738bf,1
2f19e35c,0
2f1d5ce5,1
2f224007,1
2f29084f,1
2f2f00dc,0
2f2f2184,1
2f300ceb,0
2f4b9e2b,1
2f4c1eec,0
2f4fb60b,1
2f650ac7,0
2f656912,0
2f71e4a3,1
2f78f096,1
2f818026,1
2f8bf357,1
2f920613,1
2f9288e9,1
2f977d67,0
2f98b409,1
2f9b4546,0
2f9e6506,1
2fa5244a,1
2faa1d4e,0
2faa3a30,1
2fb11565,1
2fb6d66f,1
2fbbb161,1
2fcbc23b,1
2fd33eae,0
2fdd16be,1
2fe79454,0
2fe943b6,0
2ff8c603,1
2ffb890c,0
3000a22b,1
30045eb5,1
30065f30,0
300cff8f,1
300e51db,0
3017761b,0
30202b6c,1
30225371,1
3023da9f,0
30306528,1
30326633,1
3038cdf3,0
30430859,1
304e9d41,1
30514da3,1
3051fa11,0
3056f796,0
305d12cc,0
305d30d6,1
30635bff,0
30641561,1
307173bf,0
30737fe0,1
307548b7,1
3078510a,1
307be506,0
307dc549,1
3083bab7,1
308430c0,0
3091132c,1
3094b04b,1
30959594,1
30a35dcc,1
30b58832,1
30be6733,0
30c381ad,0
30c55c53,1
30c6d77c,0
30c8e87b,1
30e9404c,0
30e9981c,0
30f3bd6f,0
30f40558,1
30f5beab,1
30f78445,1
30fe9b02,0
310ae121,1
310b1588,1
31115898,1
311d03df,1
31212cd2,0
31341d01,1
313e3053,1
31408076,0
314162e9,0
31454d57,1
314a46aa,1
314cb865,0
316d3e39,1
31829a17,1
318796d8,0
319550ee,1
319ed27b,1
31a27155,1
31a8bc7e,1
31afc80c,1
31b1693d,1
31c36ce0,0
31c6502b,1
31cb686a,0
31d58d28,0
31df0a69,0
31e4a188,0
31e5fb8d,1
31e8272d,1
31eb42d8,1
31ec0552,0
31ed0d13,1
31f613ca,1
3204a182,1
3209a9a4,1
320a02a3,1
321243c2,1
322317c6,1
32246505,1
32292e18,1
3229eb61,0
322f581c,0
324a1e87,1
3260ac66,1
32622c26,0
326893af,0
3271942d,1
327201af,1
32739bc7,1
3275a174,1
327604f3,1
327bb4aa,0
327c507e,0
327cc29a,1
327d3fca,0
3280564e,0
328299e3,0
3283279c,1
328efab0,0
32979c3a,0
329c0302,1
32a57b5d,1
32a71f05,1
32ac7346,0
32ac923b,1
32ae6070,1
32b75cd0,1
32bba85c,1
32c575b5,1
32d07599,0
32dfba9f,1
32e53582,1
32e73bd1,0
32f2ca51,1
32f6e437,1
330819f6,0
330d8301,1
331ffa4d,0
3325cb6f,0
33278dbf,1
332d826e,1
3336f84e,1
33371bf3,1
333ce97d,1
333e46a8,1
334afce1,0
3356a617,1
3356b5e4,1
3360452a,0
33625ab3,1
33637fc9,0
33677686,0
33689ad6,0
3368ebad,1
336b0dd5,1
3376a987,0
338c974a,0
338d23a6,0
338d4bda,1
339151c5,1
3392d3aa,1
33a07189,0
33abd350,0
33b12946,0
33b3d1f9,0
33b5bdfd,0
33b9bb22,1
33be5579,1
33c799c6,1
33cb79d9,0
33f2992f,0
33f419ee,1
33ff132d,1
34003993,0
34036401,0
34171a92,1
34179291,0
34271b01,1
34298a67,1
34299360,1
34484276,0
344b0f1d,1
345436cb,0
34552b2a,0
3456a2ae,0
345a9f04,0
345cff24,0
345def2b,1
3461e9f6,0
3467bbf5,0
3473ff78,1
347b2f2f,0
347baf45,0
3489a4c8,1
3493ab17,0
349695f5,1
349cfb4a,0
34a3083f,1
34ab4cfd,1
34b070bf,1
34b078d7,0
34c0ea49,1
34c39f8e,0
34cb4acd,0
34cc875b,0
34ccf863,1
34da876b,0
34db5d3a,1
34e4d478,1
34e87d7b,0
34f41091,0
34f4d098,0
34f933fb,1
34f9d5cd,1
34fe648c,0
35053145,0
350572fa,1
35136130,1
35136ce1,0
3513a1e6,1
3518cc25,0
351b674e,0
35266487,0
353731b4,1
3541a949,0
3549323b,1
354b2532,0
354fb2eb,0
3550e777,1
359001b9,0
35a31c29,1
35a8d273,1
35a9df87,1
35ade019,1
35b885e4,1
35bda000,0
35d20677,1
35d2ab81,1
35d5c3f8,1
35ea24bb,1
35eb1ac0,0
35eb80a4,1
35ecde15,0
35ee3923,1
35f2e3b7,0
35fd321f,0
3600e8e3,0
360baae5,0
361189b4,0
36175f30,1
361872db,0
3629a0bf,0
36313f65,0
363460fe,0
3635cda4,1
363a938c,0
363e1ed8,1
3644c23a,1
364729ea,1
364915fc,0
3661abfc,0
3665ab24,0
366e2df3,1
36713133,1
3672b833,1
367c6162,0
36802656,0
369e9f01,0
36a08874,1
36a604fe,1
36ae076a,1
36b84925,1
36bced6e,1
36bec421,1
36c7593b,1
36d8180a,0
36d9d066,1
36da384a,1
36dbd175,1
36e94b38,0
370c95c3,1
371b8f19,0
371feda9,0
3721ba5e,1
372cb14e,1
372cf6e4,1
3733c7fa,1
373412ad,0
373af869,0
373b8f1d,0
373d4fa4,1
3742c676,1
37485adf,0
3748c4a9,1
37562d3f,0
3756bd74,1
37573254,1
375df5e5,0
375e6b6e,1
375f148e,1
37608a9b,0
376204e0,1
37625c24,1
37645e5d,1
376ad85c,0
376e1e3c,1
3772ad81,0
37811e19,1
37844b2b,0
3790c56d,1
37a1aa80,1
37acc572,0
37afdf5d,1
37b4e8e0,1
37c4a7ae,1
37ca4aee,0
37ca98b9,1
37d14022,0
37de925a,1
37e491d4,1
3816b36f,0
3826e33f,1
382fb72e,0
38412493,1
3842b16e,1
384b6443,1
384fd79a,1
385203c5,0
3858ed7d,0
386164a8,1
38644140,0
38687f48,1
386de1c8,1
38718b06,1
387e474c,1
38813f89,0
388375d4,1
3888c30e,1
3888fdde,0
389384a3,0
3893c9b4,1
389714f6,0
38998f7e,0
38a7796d,1
38a88b72,1
38b73d6f,1
38b8ff62,1
38cb9034,1
38e5edb5,1
38ec1949,1
38f0ba53,1
38fafa64,1
38fea154,1
390cecec,1
39115f91,1
3915b6db,1
39187ab3,1
3922bd60,1
3929da47,1
392e6572,0
39385924,1
393d5648,1
394283f2,1
39465212,1
39479a37,1
3948739b,1
3948edec,1
394c67d2,1
394ef553,1
3954fab2,0
3957dbe5,0
396503dd,0
396c870e,1
397969f8,0
397ac205,1
397d3976,1
397e8089,1
3984a598,0
3984dba8,0
39917ebb,1
3993b48e,0
39957f0e,1
399de5b0,1
399fa8ab,1
39a19779,1
39a7b6bc,1
39a8b8c7,1
39b55a2a,1
39b83430,1
39c6421f,1
39c74d0d,1
39d45790,1
39d54afa,0
39d8fae3,0
39e0b3e6,1
39e50e71,0
39eea1c3,0
39efe2cf,1
39f0ebae,0
39f34f65,0
39f65299,0
39f6ff0a,1
39fa78d5,0
39fcb761,0
3a0305cb,0
3a06d74c,1
3a0c79c6,0
3a0f1721,1
3a19a663,1
3a19b953,0
3a1b5144,0
3a221d26,1
3a267ac4,1
3a2691e6,1
3a433131,1
3a4cfd34,1
3a73d9a2,1
3a746421,0
3a82f538,0
3a847b28,0
3a868b5b,1
3a8a729a,0
3a8b2bc1,1
3a8fa972,0
3a969d1e,0
3a9e0c2c,1
3aa285d2,1
3ab045a9,1
3abd5baa,1
3ac4ce23,1
3ac7145f,1
3acafc53,0
3ade8188,1
3ae1df4a,1
3ae6770c,1
3aeb7b97,1
3af54401,1
3b06b1d8,1
3b07ed6c,0
3b0e38e0,1
3b1a809f,1
3b1bbebf,0
3b20b566,1
3b21d07a,1
3b2304df,1
3b32abf0,0
3b3c845d,1
3b3d0280,1
3b3eb511,0
3b3eb8fb,1
3b421e5a,1
3b48ff1c,0
3b4a1760,1
3b5a7b44,1
3b5e5b22,0
3b5e931c,1
3b71e35b,0
3b7671c2,0
3b7b8abe,0
3b840103,1
3b8f970a,0
3b950312,0
3b9cb547,1
3b9d8975,1
3ba09f1c,0
3ba0e4b3,0
3ba1a857,1
3bb11b29,0
3bb19a82,0
3bba734e,1
3bc02f21,1
3bc19a24,1
3bc57654,0
3bc7a62f,1
3bf1cb55,1
3bf7b2b7,1
3bfc0797,0
3c0b0f5c,1
3c13a9e1,1
3c1e486f,1
3c27fba5,0
3c286e42,1
3c3ce5db,0
3c4c0ac0,0
3c4d5582,1
3c52164e,0
3c6082ee,0
3c6c6734,0
3c75d513,1
3c7b0578,1
3c7b3608,1
3c8a7221,0
3c95fdec,1
3c98a725,0
3c9f964c,1
3cacfad8,0
3cad727c,1
3caf4ebf,1
3cb83730,1
3cb9b614,1
3cc22729,0
3cccb2b9,0
3cd15a60,0
3cdd9647,1
3ce75293,0
3cf7c036,1
3d03d95d,0
3d0828c4,0
3d0df13d,1
3d109031,1
3d1390ce,1
3d1728a9,0
3d246120,1
3d26c469,0
3d2eca35,0
3d2f78b4,1
3d324e16,1
3d4007f2,1
3d41f377,1
3d441c17,1
3d4f3350,0
3d5687db,0
3d581c6d,0
3d59892c,0
3d64b104,1
3d6dd9da,1
3d71786d,1
3d734ea5,0
3d788b68,0
3d892dcd,1
3d8b1a88,0
3d8f4204,1
3d9d1161,0
3da31abb,0
3dae7a27,1
3db1f914,0
3db4174f,0
3db62600,1
3db9485a,1
3dbb0845,1
3dbea794,1
3dc2401f,1
3dcedf56,1
3dd7d18b,1
3de0f744,1
3de64d64,0
3dec7559,1
3df66710,1
3e0a30b9,1
3e0ba4e9,1
3e113c0c,1
3e153dcc,1
3e16d522,1
3e17a522,1
3e1ad97d,1
3e1d6bef,0
3e21afed,1
3e221fe1,0
3e272660,1
3e284987,1
3e2eeca9,0
3e33fd50,0
3e3763ad,1
3e3e9855,1
3e4022b9,1
3e41cef3,1
3e4263bf,0
3e452d56,0
3e45f64f,1
3e4691c3,1
3e472155,1
3e56ef98,0
3e5c6a8a,1
3e5ee01d,1
3e5f3317,0
3e5f94ec,0
3e6268e6,0
3e6bec20,1
3e79f08a,1
3e7e55bb,1
3e80e110,0
3e8af194,1
3ea23cac,1
3eaa4610,1
3eb6b16e,1
3ebc03ab,1
3ec4b5bf,1
3ec543ae,0
3ec5c129,1
3ecc3ef9,0
3ed102cf,0
3ef17feb,1
3ef2b9af,0
3ef7fc1a,0
3f07070d,1
3f0a90d0,0
3f0bb629,0
3f11c43c,1
3f175395,1
3f219dea,0
3f2541ff,1
3f28a989,1
3f383561,0
3f44d8d7,0
3f468fda,0
3f52f298,1
3f5550a1,0
3f5e97f5,1
3f60be8a,0
3f6520b7,0
3f65aa3f,1
3f6bb4d6,0
3f794688,1
3f7952c6,1
3f7cdf6c,1
3f7f6881,0
3f81ee2b,1
3f83cec9,0
3f881f0f,1
3f8c32da,1
3f8f8006,0
3f948831,0
3f9aa80a,0
3f9e7f8c,1
3f9ee7d6,1
3f9fa436,1
3fb23dc1,0
3fb2d859,1
3fb34f98,1
3fba20a2,0
3fc162b9,1
3fca07d7,1
3fcaa61b,1
3fcbe6b7,1
3fdbba81,1
3fdfba06,0
3fe2c3a8,1
3fe76404,0
3fe8eaa2,1
3fe905fa,1
3fea7f4c,1
3fedcee7,1
3ff137c7,1
40019b71,1
400dd38d,0
4010714e,1
402ddacc,1
403113d4,0
40331312,1
403a4947,0
403bcdef,1
403c794f,1
40467464,1
4051e2fd,1
405b8bd2,1
40603fe7,0
406247af,1
406397f4,1
406827f5,1
406a9bf8,1
40746c83,1
40759ba1,1
4079cc00,0
407baab6,1
407d226a,0
407fbd42,0
408306c7,1
408fc9b7,1
4090cb7d,1
40992c2a,1
409cdc97,1
40a8c7af,1
40ac48e1,1
40b10cbb,1
40b3c053,0
40b64dab,0
40c09454,0
40dd50c7,1
40fdf4b4,0
41017be8,1
41038355,1
4105b425,1
410a6f91,0
4116d578,1
4119e214,0
4121a4d6,1
412862b6,1
412cb550,1
412ea675,0
4134170c,0
4145d8f0,0
41470b7e,0
4148bd53,0
414e7b7e,0
415357d6,1
41558aed,1
4157a7a8,1
4160c595,1
4161c67c,0
41637fbf,0
4164d3e5,1
416d1b7d,0
4176554c,0
4182415c,1
41851a6a,0
41895e3a,0
418c879c,1
41938a97,1
419fecb5,1
41ac3605,0
41b1d3ca,1
41b38bac,0
41be229f,1
41c86b5b,0
41c94b3f,1
41d35ad9,0
41da2469,1
41ecf9a9,0
41f4a27f,1
4200e427,0
42015ae5,1
4209665d,0
42190d30,0
421c1b8b,0
421f7f1f,0
422351a7,1
422ac847,1
42377854,0
424bbb49,1
4250332e,0
425185f6,1
4253117d,0
425673c4,1
42574a30,0
425f8c78,1
4262f991,1
42678241,0
426f22f4,0
4275ef1f,1
427b9444,0
427e1f54,1
4280b566,1
428678e1,0
42890ae7,1
4296b350,0
429ab86d,1
429fb6ca,0
42a1455e,1
42a6723d,1
42a8affa,1
42b58beb,0
42ba6013,1
42ceac6e,0
42d27d79,1
42d7d6f3,1
42d888a5,1
42dd3df4,1
42df7980,1
42ea9a66,1
42fae19a,1
43083c33,1
43098198,0
4315c089,0
4315cc38,1
432094fe,1
432accb1,1
432d66e7,1
432eee8b,0
43389317,1
433a1572,1
4341066b,1
4343499d,1
4349adbf,0
43546f5b,1
435877c3,1
435b3f35,0
43608147,1
4366a51f,1
43691633,0
43813a22,1
4383adad,0
43885580,1
438db7ce,1
438dcc15,1
438f5989,1
4396571e,1
4396e6ba,1
439ccd29,0
43a5f694,1
43ac84ba,0
43bb1e19,0
43c2d9dd,1
43c5f300,0
43c61ea8,1
43c77469,1
43cecd1e,0
43d58169,0
43d8486d,1
43db6f34,0
43dd0122,1
43eedca3,1
43ef7473,0
43efcda3,0
43f1087a,1
43f6b406,1
43f812ec,1
4402b7b2,1
44081d91,1
441a1c4a,1
4427bb49,0
442bff92,0
4434f3c6,0
443d6574,0
4444fcc5,1
4448ac7d,1
44500e6b,0
44525698,0
44633fe6,0
4468edd3,1
446d8bec,1
446e6e3c,1
4470ed5f,0
4476d246,1
447bf7bd,0
447d055c,1
447f24eb,1
4483faa9,0
44861609,1
4486d837,1
448da3f7,1
4490f991,1
449bc0ab,0
44a31710,1
44a357cb,1
44aaec5a,1
44ad310b,1
44b3b669,0
44b3e3f0,0
44c0a80e,1
44c6af4e,1
44cdce7c,0
44cfc06c,1
44d0ea61,0
44d1b9f7,1
44d4b245,0
44db399b,1
44def2dd,1
44e94e14,0
44f002f1,1
44fa68b4,0
44fcfa0b,1
45025663,1
450a89f2,0
451956e3,1
45216894,0
452177c7,0
452a686d,1
45337ba5,0
4549f219,0
454fd9e6,0
45609a0a,1
456a6285,1
45703735,0
4573fd80,1
45742839,0
45774397,1
4588164d,1
4589d006,1
4589dd9b,1
458f12f4,0
458fdbf5,1
45916d41,1
45935d27,0
45982009,1
4599ad4f,1
459e6d51,0
45a2133f,1
45b4c595,1
45bd694d,1
45ca7b2b,1
45cd0677,1
45cd6cf3,0
45d1e763,0
45da87df,1
45e53c04,1
45eff13e,0
460f94a1,1
4615dd78,0
462d7a59,1
463192d2,1
46359f8f,1
46383398,0
4640c641,1
4645c2a6,1
4646d317,1
464b00ec,0
464f9555,1
465ca367,0
465ce902,1
465d08f8,1
4665f06a,0
46675d33,0
46678918,0
46679070,0
46731ef1,0
4673dd1c,1
469056f2,0
4697939d,0
469a2f49,0
46b3c774,0
46b5c52d,1
46ba856c,1
46bde3f9,1
46c10bea,1
46ca9077,0
46d1699b,1
46d2a834,0
46da6540,0
46ea33e4,1
46eb426e,1
46f1f4b7,1
46f50f61,1
46fc0de0,0
47144429,1
4715a4e2,0
471fb69a,1
4723f0b5,1
47242fe1,0
472d286a,1
473d2d2a,1
473ee2cd,0
47474ee5,1
4747a446,1
4754a8c8,1
4754e1d2,0
47556e9f,1
475a2ae3,0
475e5d91,0
476080b4,0
4761c34b,1
47639e68,0
4778b5f0,0
47830306,1
47844f45,1
478927f0,0
478a4733,1
4790f584,1
47934484,0
47968977,1
47970164,0
479a1670,1
479a3432,0
47a0243b,0
47b07dfc,1
47be4a0e,1
47d19cdf,1
47e54e9b,1
47e5ba77,0
47e8370c,1
47f2dca0,0
47f7a243,1
48094772,1
4809da0c,1
480cbb25,1
48153f7d,1
48156d3d,0
482964ee,0
483443f3,1
4836524b,1
483715a5,1
484daafc,0
485508f9,0
48563e91,1
48594317,0
485a0402,1
485ebfec,1
486cafb7,1
486dfee1,1
48710a72,0
48713f44,1
48859b55,0
4898f3ff,1
48a48e8a,0
48b4ab7c,1
48badd56,1
48c0d027,1
48c0ec43,1
48c76b34,0
48d17c6d,0
48d1cb0e,1
48d48888,1
48d504b0,0
48d60d56,1
48d7c7a1,1
48df9c44,0
48ea1181,1
48ee82b5,1
48f2fed6,0
48f3ef6c,0
4905560c,0
490d4cfb,0
491ba78e,0
49271432,1
4928a900,0
4943f52a,1
4946e816,1
494e3dca,1
49512a8a,1
4956c45c,1
495f5918,0
49606672,0
49723ace,1
497502db,0
4976208c,0
497b2ce3,1
497edcfc,1
498283a1,1
49839124,1
4986a25d,0
498de291,1
49984971,1
499a0a9c,0
499c9e86,1
499f3133,1
49a4efd1,1
49a92ba0,1
49aba87e,1
49ac2b77,1
49bbe165,1
49bda324,1
49c4a384,0
49ce8590,0
49d0653d,1
49dbf056,1
49dcb333,1
49e0db5d,1
49e2bb73,1
49e51e53,0
49ea1d9a,1
49ec1ca7,1
49ec8095,0
49efee36,0
49f12834,0
49f17424,0
49fa750e,1
49fb7cc3,1
4a02f915,1
4a033870,0
4a17fc6c,0
4a18cd47,1
4a1bc6f9,1
4a232c40,1
4a25baf8,0
4a2dffac,0
4a3125ab,1
4a381ee9,0
4a385d41,1
4a38600c,0
4a415dea,0
4a480af3,0
4a52f3a1,1
4a5b0f58,1
4a64cc7f,0
4a6e5c04,1
4a71edb1,1
4a82dfdb,1
4a8bab0b,1
4a8e2d39,1
4a91e82a,1
4aa0858c,1
4aa217c0,0
4aaca879,0
4aaceb32,1
4ab0d069,0
4ab3d8f9,0
4ab807ad,1
4abb4642,0
4abcabc4,0
4abf549e,1
4abf87f6,1
4ad3a95b,0
4ad6da04,1
4ad82768,1
4ade4687,0
4adf1df1,0
4adff776,0
4ae88beb,1
4af4582b,1
4af4fd69,1
4af5a43c,0
4afc3eb1,1
4afe2263,1
4aff8b52,1
4b005f6e,0
4b01eceb,0
4b0a715f,0
4b0bb40d,0
4b12ded2,0
4b13260a,1
4b1840b8,0
4b1af36a,1
4b1e6d29,1
4b1ef7bc,0
4b2421d5,0
4b51423a,1
4b519197,0
4b5641d4,1
4b5d9c15,0
4b642370,0
4b6c816b,0
4b751fd6,1
4b7762da,1
4b7d2912,0
4b81ef05,0
4b8c4bdc,1
4b98b62b,1
4b9eb8d3,1
4ba3b8df,0
4ba48e15,0
4ba4bb14,1
4ba51f5d,1
4ba73c29,0
4babab2d,1
4bafa205,0
4bb4d2ca,0
4bb7ed80,0
4bb8e37e,0
4bc9508d,1
4bcbbcd5,0
4bd6705d,1
4bd7d196,0
4bdda817,1
4be187b5,0
4be9ea7b,1
4beedf3e,1
4bf4e4ae,1
4bf5dca6,1
4bf645db,0
4bfb597e,1
4bfca244,1
4bfe67e9,0
4c02bb28,1
4c0f873f,1
4c1a81a2,0
4c1d1bc2,1
4c1dc4b5,1
4c258ab6,1
4c319053,1
4c41b865,1
4c4d171d,0
4c528ec6,1
4c581d0c,0
4c5856f1,0
4c58d7fd,1
4c74f963,1
4c77bfab,1
4c8d8735,1
4c944813,0
4c9c226e,1
4c9d2434,0
4ca1d6a2,0
4ca5e111,1
4cc0a8b3,0
4ccd445f,0
4cd26692,1
4ce1a1e8,0
4cf45a5c,1
4d0794ef,1
4d0cbdd5,1
4d0e5b99,1
4d10b622,0
4d15beca,1
4d1eb56c,1
4d1fb549,1
4d1fb96e,0
4d27b11b,1
4d31c545,0
4d3baa10,0
4d4820e3,0
4d48d550,0
4d49299a,0
4d5b982a,1
4d5ca310,0
4d634baf,0
4d649bab,0
4d6880d2,1
4d81412b,0
4d9861cd,1
4d9b5b82,0
4d9ed2cb,1
4da2395b,1
4da31e87,0
4da9fe60,1
4db2feb0,1
4db83ab4,1
4dbc1099,1
4ddd055e,1
4de6ae65,0
4df1a9e3,1
4df215f4,1
4df2a086,0
4df2f12c,1
4dff0c2f,1
4e08c7c9,1
4e098e4b,1
4e0abf30,0
4e0b5928,1
4e0cd2db,1
4e0e6fdb,1
4e2c8669,1
4e3bdaf3,1
4e3c611e,1
4e46ef55,1
4e478db7,0
4e491174,0
4e517633,0
4e51dc59,1
4e63f5da,0
4e6a504a,1
4e79bc5c,1
4e81e284,1
4e84635a,0
4e91446a,1
4e972ac7,1
4ea598e1,0
4ea968e0,0
4eb26c05,1
4eba55a2,1
4ec0836e,0
4ec3bd9c,1
4ec9583e,1
4eca160f,0
4eca31c9,0
4eccb905,1
4ed080f3,1
4edc0bf3,0
4edc4ea0,0
4eeee1e9,1
4ef123c2,0
4f0080ff,1
4f158058,1
4f1ad268,1
4f206bac,1
4f2f1c64,1
4f37e31e,1
4f37f3fa,0
4f4220f7,1
4f49e613,0
4f4a02fc,1
4f52e61e,1
4f576027,1
4f5a4471,0
4f5a58b7,1
4f616016,1
4f61dbd6,0
4f6d237f,0
4f6e8c7b,0
4f6f0faa,1
4f745ca5,0
4f795f59,1
4f7e512d,1
4f815ceb,1
4f89b9cb,1
4f89d976,0
4f8dc05c,1
4f92c638,1
4f9c84c7,1
4f9d247e,1
4fa8f552,1
4faad2ff,0
4fb15e87,1
4fb28cbf,1
4fb49ebc,1
4fc61eb1,1
4fca3eb8,1
4fceec08,1
4fcf1d51,0
4fcf90dc,1
4fdb5db1,1
4fdbb9f1,1
4fe262f7,0
4fe4b414,0
4fe9b3ed,1
4ffffb10,1
501425c8,1
5014ca7c,0
50201a30,1
502d0e53,0
50307242,0
5030a83b,0
5039ad57,1
503a655c,1
504099b3,0
504e130f,1
50556428,1
505dd230,1
50658ab1,1
507a7ee4,1
507e618f,1
50810994,0
5084b8f3,0
5095c4b3,0
50990871,1
509bcf66,1
50b7529b,1
50ba76bb,1
50bdf980,0
50d257c3,0
50d7d056,1
50d846a2,1
50dd9492,1
50e2904f,1
50e9ce6c,1
50eec933,0
50efb036,1
50f4ac70,1
510ac9b7,0
510e941a,1
511499a8,1
51191f5c,1
511e1cf0,1
512ed83c,1
512fc10c,1
513a886c,1
513e8eee,1
514c5cb9,1
5150d2f3,0
51572273,0
515b9e25,1
516760db,1
516d36a3,1
516ee837,0
517658bf,1
5179aa75,0
518253fc,1
5187af9b,1
518ed998,1
51909f2f,0
51a45940,0
51a68622,0
51abbf5d,0
51b5d9ba,1
51b896f0,1
51b9837e,1
51c2c9ea,1
51c39319,0
51ced566,0
51cf5408,0
51d23afd,1
51dedf11,1
51f6379a,0
52006f54,0
5202fbdd,0
5205a965,0
520a5b95,1
520e86ff,0
5211aa41,1
521aed66,1
521e714c,0
5226e068,0
522b3e5f,1
52306739,1
52309be9,0
523b4b99,0
5241eca9,1
52447a87,1
524a6873,0
524b33a2,0
524d4e8c,1
524df065,1
524f3765,0
52538003,0
52580439,0
525cfb0e,1
5262299e,0
5265a560,1
52711488,0
527c3ed0,1
52878247,1
528afed4,1
5294ff54,0
52a2c75a,1
52a352c0,1
52a6505f,0
52a65468,0
52a923b0,1
52b1e31b,0
52b31eaf,1
52b87ed5,0
52c7ab8a,1
52d206a3,1
52d27af3,1
52d53065,0
52d9ae71,0
52de0bba,0
52e4a948,0
52e99fec,1
52f5a07d,1
53071e1c,1
530d1422,0
53115bdd,0
53118015,0
5314afb1,1
5316fa2e,1
53184ef7,0
531a21a9,1
531d4a35,0
532269b1,1
53277652,0
533d3e54,1
533fc47f,1
534129bf,1
5341f7a7,1
5345fe7b,1
5346d272,1
5347ebd0,1
53578d6e,1
535bdda9,0
535ede8b,1
536a784d,1
536bf651,0
536efd5a,0
5374412d,1
538b8d71,1
5392e7e8,0
53a6ecfb,1
53ad6da1,1
53adf84c,1
53b31219,0
53c7d0d8,1
53d31587,1
53d6c6df,1
53dd07f7,1
53e14d13,1
53ec994c,1
53ef1244,0
53f23087,1
53f3d141,0
53f50d4e,0
53f8f17b,0
53f9dd77,1
540a1f38,0
540a961f,1
540de1cb,0
540ffce2,1
54109443,0
5410bc4b,1
54119caa,1
5414ce4e,0
542fefc5,1
5431b24a,1
5432f5bb,1
